o_zone_id,d_zone_id,links
646,622,"['201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201271AB', '201277AB', '201284BA', '201285AB', '201286AB', '201287BA', '201319AB', '201320BA', '201321AB', '201322AB', '201345AB', '201348AB', '201577BA', '201589AB', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,624,"['201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201277AB', '201294BA', '201317BA', '201319AB', '201321AB', '201322AB', '201333BA', '201335AB', '201345AB', '201348AB', '201577BA', '201589AB', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,625,"['201066AB', '201069AB', '201070AB', '201080BA', '201494BA', '201498AB', '201499BA', '201500BA', '201501AB', '201519BA', '201540AB', '201541AB', '201542BA', '201543BA', '201549AB', '201558BA', '201574AB', '201577BA', '201581BA', '201636BA', '201638AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
646,626,"['201066AB', '201069AB', '201070AB', '201080BA', '201498AB', '201502BA', '201526BA', '201527BA', '201549AB', '201559AB', '201560BA', '201573AB', '201574AB', '201577BA', '201636BA', '201638AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
646,627,"['201066AB', '201069AB', '201070AB', '201080BA', '201490BA', '201498AB', '201549AB', '201558BA', '201573AB', '201574AB', '201577BA', '201636BA', '201638AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
646,628,"['201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201271AB', '201277AB', '201278BA', '201319AB', '201320BA', '201321AB', '201322AB', '201345AB', '201348AB', '201577BA', '201589AB', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,633,"['201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201277AB', '201291BA', '201294BA', '201317BA', '201319AB', '201321AB', '201322AB', '201335AB', '201345AB', '201348AB', '201577BA', '201589AB', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,637,"['201066AB', '201069AB', '201070AB', '201080BA', '201498AB', '201502BA', '201505BA', '201506BA', '201509BA', '201510AB', '201520BA', '201526BA', '201549AB', '201559AB', '201560BA', '201573AB', '201574AB', '201577BA', '201636BA', '201638AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
646,640,"['201066AB', '201069AB', '201070AB', '201080BA', '201498AB', '201544BA', '201549AB', '201559AB', '201573AB', '201574AB', '201577BA', '201636BA', '201638AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
646,645,"['201047BA', '201066AB', '201069AB', '201080BA', '201498AB', '201546BA', '201573AB', '201577BA', '201636BA', '201638AB', '201810AB', '201824AB', '201827BA', '201828AB', '201844BA', '201847AB', '201849AB']"
646,647,"['201048BA', '201080BA', '201577BA', '201636BA', '201638AB', '201640BA']"
646,649,"['201081AB', '201535BA', '201638AB']"
646,650,"['201066AB', '201069AB', '201080BA', '201494BA', '201496AB', '201497BA', '201498AB', '201530AB', '201538BA', '201577BA', '201578BA', '201579BA', '201581BA', '201636BA', '201638AB', '201844BA', '201849AB']"
646,651,"['201066AB', '201069AB', '201080BA', '201493BA', '201494BA', '201498AB', '201547BA', '201577BA', '201636BA', '201638AB', '201844BA', '201849AB']"
646,652,"['201066AB', '201069AB', '201080BA', '201576BA', '201577BA', '201636BA', '201638AB', '201844BA', '201849AB']"
646,653,"['201051BA', '201066AB', '201080BA', '201577BA', '201636BA', '201638AB', '201849AB']"
646,654,"['201052BA', '201066AB', '201080BA', '201577BA', '201636BA', '201638AB', '201844BA', '201847AB', '201849AB']"
646,2061,"['201066AB', '201069AB', '201070AB', '201080BA', '201494BA', '201498AB', '201499BA', '201500BA', '201529BA', '201540AB', '201541AB', '201542BA', '201543BA', '201549AB', '201558BA', '201574AB', '201577BA', '201581BA', '201636BA', '201638AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
646,2125,"['200821AB', '201005BA', '201065BA', '201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201345AB', '201346BA', '201352AB', '201577BA', '201589AB', '201595BA', '201606BA', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,2136,"['201065BA', '201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201345AB', '201346BA', '201352AB', '201577BA', '201589AB', '201597BA', '201604BA', '201605AB', '201610AB', '201613BA', '201615BA', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,2137,"['201065BA', '201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201345AB', '201346BA', '201352AB', '201577BA', '201589AB', '201592BA', '201597BA', '201604BA', '201605AB', '201610AB', '201614AB', '201615BA', '201635AB', '201636BA', '201638AB', '201639BA', '201644AB', '201645AB', '201646AB']"
646,2142,"['201065BA', '201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201345AB', '201346BA', '201352AB', '201577BA', '201589AB', '201603BA', '201606BA', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,2146,"['200820AB', '200821AB', '200984BA', '200985AB', '200989BA', '201065BA', '201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201345AB', '201346BA', '201352AB', '201577BA', '201589AB', '201595BA', '201606BA', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,2147,"['201065BA', '201066AB', '201067AB', '201078AB', '201080BA', '201090BA', '201345AB', '201346BA', '201352AB', '201577BA', '201589AB', '201592BA', '201597BA', '201604BA', '201605AB', '201610AB', '201614AB', '201615BA', '201633BA', '201635AB', '201636BA', '201638AB', '201644AB', '201645AB', '201646AB']"
646,2197,"['201066AB', '201069AB', '201070AB', '201080BA', '201495BA', '201498AB', '201502BA', '201507BA', '201548AB', '201549AB', '201559AB', '201560BA', '201573AB', '201574AB', '201577BA', '201636BA', '201638AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,1,"['201048AB', '201066AB', '201067AB', '201089AB', '201090BA', '201645AB']"
647,2,"['201048AB', '201066AB', '201810AB', '201823AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,5,"['200831AB', '200947BA', '201048AB', '201066AB', '201067AB', '201078AB', '201090BA', '201271AB', '201277AB', '201280AB', '201286AB', '201319AB', '201320BA', '201321AB', '201322AB', '201345AB', '201348AB', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB']"
647,6,"['200821AB', '201003BA', '201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201595BA', '201606BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,8,"['201048AB', '201066AB', '201848AB']"
647,9,"['201048AB', '201066AB', '201069AB', '201070AB', '201498AB', '201550AB', '201563AB', '201568AB', '201573AB', '201574AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,10,"['201048AB', '201066AB', '201069AB', '201070AB', '201498AB', '201548AB', '201549AB', '201557AB', '201559AB', '201560BA', '201573AB', '201574AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,12,"['201048AB', '201066AB', '201067AB', '201069AB', '201070AB', '201078AB', '201105AB', '201277AB', '201294BA', '201317BA', '201319AB', '201321AB', '201322AB', '201335AB', '201345AB', '201348AB', '201494BA', '201498AB', '201499BA', '201501AB', '201502BA', '201508AB', '201509BA', '201514AB', '201517BA', '201518BA', '201520BA', '201526BA', '201540AB', '201542BA', '201543BA', '201549AB', '201559AB', '201560BA', '201574AB', '201581BA', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,14,"['201048AB', '201066AB', '201067AB', '201078AB', '201090BA', '201277AB', '201292AB', '201300AB', '201319AB', '201320BA', '201321AB', '201322AB', '201345AB', '201348AB', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB']"
647,16,"['200820AB', '200998AB', '201000AB', '201001AB', '201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201595BA', '201606BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,17,"['201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201597BA', '201604BA', '201605AB', '201611BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,19,"['201048AB', '201066AB', '201069AB', '201070AB', '201498AB', '201550AB', '201573AB', '201574AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,602,"['200831AB', '200917BA', '201048AB', '201066AB', '201067AB', '201078AB', '201090BA', '201271AB', '201277AB', '201280AB', '201286AB', '201319AB', '201320BA', '201321AB', '201322AB', '201345AB', '201348AB', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB']"
647,615,"['200820AB', '200833BA', '200846BA', '200997BA', '201001AB', '201048AB', '201061AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201595BA', '201606BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,617,"['201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201596AB', '201597BA', '201601BA', '201602BA', '201604BA', '201605AB', '201635AB', '201644AB', '201645AB', '201646AB']"
647,619,"['201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201604BA', '201605AB', '201607BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,620,"['201046BA', '201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB']"
647,622,"['201048AB', '201066AB', '201067AB', '201078AB', '201090BA', '201271AB', '201277AB', '201284BA', '201285AB', '201286AB', '201287BA', '201319AB', '201320BA', '201321AB', '201322AB', '201345AB', '201348AB', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB']"
647,623,"['201048AB', '201066AB', '201067AB', '201069AB', '201078AB', '201102BA', '201104AB', '201341BA', '201342AB', '201345AB', '201351AB', '201352AB', '201353AB', '201354AB', '201496AB', '201531AB', '201532AB', '201536AB', '201537BA', '201578BA', '201579BA', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB', '201844BA', '201849AB']"
647,624,"['201048AB', '201066AB', '201067AB', '201078AB', '201090BA', '201277AB', '201294BA', '201317BA', '201319AB', '201321AB', '201322AB', '201333BA', '201335AB', '201345AB', '201348AB', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB']"
647,625,"['201048AB', '201066AB', '201069AB', '201070AB', '201494BA', '201498AB', '201499BA', '201500BA', '201501AB', '201519BA', '201540AB', '201541AB', '201542BA', '201543BA', '201549AB', '201558BA', '201574AB', '201581BA', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,626,"['201048AB', '201066AB', '201069AB', '201070AB', '201498AB', '201502BA', '201526BA', '201527BA', '201549AB', '201559AB', '201560BA', '201573AB', '201574AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,627,"['201048AB', '201066AB', '201069AB', '201070AB', '201490BA', '201498AB', '201549AB', '201558BA', '201573AB', '201574AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,633,"['201048AB', '201066AB', '201067AB', '201078AB', '201090BA', '201277AB', '201291BA', '201294BA', '201317BA', '201319AB', '201321AB', '201322AB', '201335AB', '201345AB', '201348AB', '201589AB', '201635AB', '201644AB', '201645AB', '201646AB']"
647,637,"['201048AB', '201066AB', '201069AB', '201070AB', '201498AB', '201502BA', '201505BA', '201506BA', '201509BA', '201510AB', '201520BA', '201526BA', '201549AB', '201559AB', '201560BA', '201573AB', '201574AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,640,"['201048AB', '201066AB', '201069AB', '201070AB', '201498AB', '201544BA', '201549AB', '201559AB', '201573AB', '201574AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,646,"['201048AB', '201080AB', '201577AB', '201636AB', '201638BA', '201640AB']"
647,649,"['201048AB', '201491BA', '201577AB']"
647,650,"['201048AB', '201066AB', '201069AB', '201494BA', '201496AB', '201497BA', '201498AB', '201530AB', '201538BA', '201578BA', '201579BA', '201581BA', '201844BA', '201849AB']"
647,651,"['201048AB', '201066AB', '201069AB', '201493BA', '201494BA', '201498AB', '201547BA', '201844BA', '201849AB']"
647,652,"['201048AB', '201066AB', '201069AB', '201576BA', '201844BA', '201849AB']"
647,653,"['201048AB', '201051BA', '201066AB', '201849AB']"
647,654,"['201048AB', '201052BA', '201066AB', '201844BA', '201847AB', '201849AB']"
647,2061,"['201048AB', '201066AB', '201069AB', '201070AB', '201494BA', '201498AB', '201499BA', '201500BA', '201529BA', '201540AB', '201541AB', '201542BA', '201543BA', '201549AB', '201558BA', '201574AB', '201581BA', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
647,2125,"['200821AB', '201005BA', '201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201595BA', '201606BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,2136,"['201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201597BA', '201604BA', '201605AB', '201610AB', '201613BA', '201615BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,2137,"['201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201592BA', '201597BA', '201604BA', '201605AB', '201610AB', '201614AB', '201615BA', '201635AB', '201639BA', '201644AB', '201645AB', '201646AB']"
647,2142,"['201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201603BA', '201606BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,2146,"['200820AB', '200821AB', '200984BA', '200985AB', '200989BA', '201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201595BA', '201606BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,2147,"['201048AB', '201065BA', '201066AB', '201067AB', '201078AB', '201090BA', '201345AB', '201346BA', '201352AB', '201589AB', '201592BA', '201597BA', '201604BA', '201605AB', '201610AB', '201614AB', '201615BA', '201633BA', '201635AB', '201644AB', '201645AB', '201646AB']"
647,2197,"['201048AB', '201066AB', '201069AB', '201070AB', '201495BA', '201498AB', '201502BA', '201507BA', '201548AB', '201549AB', '201559AB', '201560BA', '201573AB', '201574AB', '201810AB', '201827BA', '201844BA', '201847AB', '201849AB']"
649,1,"['201066AB', '201067AB', '201089AB', '201090BA', '201491AB', '201577BA', '201645AB']"
649,2,"['201070BA', '201494AB', '201497AB', '201530AB', '201531BA', '201534AB', '201573AB', '201581AB', '201823AB']"
649,3,"['201494AB', '201497AB', '201500AB', '201530AB', '201531BA', '201533AB', '201534AB', '201536AB', '201537BA', '201541BA', '201550AB', '201551AB', '201558AB', '201562AB', '201564AB', '201568AB', '201573AB', '201574AB', '201581AB']"
649,4,"['201102AB', '201103AB', '201270AB', '201277AB', '201294AB', '201298AB', '201317AB', '201318AB', '201324AB', '201327AB', '201334BA', '201335BA', '201342BA', '201346BA', '201347AB', '201351BA', '201353BA', '201354BA', '201532AB', '201534AB', '201536AB', '201537BA']"
649,5,"['200831AB', '200947BA', '201103AB', '201268AB', '201269AB', '201271AB', '201273AB', '201280AB', '201285BA', '201286AB', '201288AB', '201316BA', '201336BA', '201339BA', '201532AB', '201534AB', '201536AB', '201537BA']"
649,6,"['200821AB', '201003BA', '201065BA', '201102AB', '201342BA', '201346BA', '201351BA', '201353BA', '201354BA', '201534AB', '201536AB', '201537BA', '201595BA', '201606BA', 'detour-linkb']"
649,8,"['201066AB', '201491AB', '201577BA', '201848AB']"
649,9,"['201494AB', '201497AB', '201500AB', '201530AB', '201531BA', '201533AB', '201534AB', '201536AB', '201537BA', '201541BA', '201550AB', '201551AB', '201558AB', '201563AB', '201568AB', '201573AB', '201574AB', '201581AB']"
649,10,"['201494AB', '201497AB', '201499BA', '201500AB', '201530AB', '201531BA', '201533AB', '201534AB', '201536AB', '201537BA', '201540AB', '201541BA', '201543BA', '201548AB', '201549AB', '201557AB', '201558AB', '201559AB', '201560BA', '201573AB', '201574AB', '201581AB']"
649,12,"['201103AB', '201105AB', '201270AB', '201334BA', '201497AB', '201499BA', '201501AB', '201508AB', '201514AB', '201518BA', '201530AB', '201531BA', '201532AB', '201534AB', '201536AB', '201537BA', '201540AB', '201542BA', '201543BA']"
649,14,"['201103AB', '201269AB', '201292AB', '201300AB', '201316BA', '201336BA', '201339BA', '201532AB', '201534AB', '201536AB', '201537BA']"
649,16,"['200820AB', '200998AB', '201000AB', '201001AB', '201065BA', '201102AB', '201342BA', '201346BA', '201351BA', '201353BA', '201354BA', '201534AB', '201536AB', '201537BA', '201595BA', '201606BA', 'detour-linkb']"
649,17,"['201065BA', '201102AB', '201342BA', '201346BA', '201351BA', '201353BA', '201354BA', '201534AB', '201536AB', '201537BA', '201597BA', '201604BA', '201605AB', '201611BA']"
649,19,"['201494AB', '201497AB', '201500AB', '201530AB', '201531BA', '201533AB', '201534AB', '201536AB', '201537BA', '201541BA', '201550AB', '201551AB', '201558AB', '201568BA', '201573AB', '201574AB', '201581AB']"
649,615,"['200820AB', '200833BA', '200846BA', '200997BA', '201001AB', '201061AB', '201065BA', '201102AB', '201342BA', '201346BA', '201351BA', '201353BA', '201354BA', '201534AB', '201536AB', '201537BA', '201595BA', '201606BA', 'detour-linkb']"
649,617,"['201065BA', '201102AB', '201342BA', '201346BA', '201351BA', '201353BA', '201354BA', '201534AB', '201536AB', '201537BA', '201596AB', '201597BA', '201601BA', '201602BA', '201604BA', '201605AB']"
